Timestamp,Reactor_ID,Temperature_C,Pressure_bar,Flow_rate_L_min,Conversion_pct,Status
2024-01-04 05:00:00,R-104,82.3,4.02,137.8,79.1,operational
2024-01-04 05:00:00,R-105,86.3,3.71,139.2,75.1,operational
2024-01-04 06:00:00,R-101,86.8,3.97,162.8,76.8,operational
2024-01-04 06:00:00,R-102,83.0,4.26,145.4,86.9,operational
2024-01-04 06:00:00,R-103,87.2,3.45,143.3,78.2,operational
2024-01-04 06:00:00,R-104,78.7,3.71,152.9,82.7,operational
2024-01-04 06:00:00,R-105,84.0,4.07,146.9,76.5,operational
2024-01-04 07:00:00,R-101,80.3,3.93,156.6,80.9,operational
2024-01-04 07:00:00,R-102,88.6,3.76,152.1,82.3,operational
2024-01-04 07:00:00,R-103,88.4,3.24,152.8,73.7,operational
2024-01-04 07:00:00,R-104,81.4,3.19,141.8,84.4,operational
2024-01-04 07:00:00,R-105,88.0,3.82,148.3,74.0,operational
2024-01-04 08:00:00,R-101,81.1,4.15,156.5,78.2,operational
2024-01-04 08:00:00,R-102,84.4,3.72,150.7,79.4,operational
2024-01-04 08:00:00,R-103,91.0,4.62,150.5,76.1,operational
2024-01-04 08:00:00,R-104,80.0,2.88,140.7,86.4,operational
2024-01-04 08:00:00,R-105,83.4,4.03,158.6,73.4,operational
2024-01-04 09:00:00,R-101,83.6,4.24,149.7,82.5,operational
2024-01-04 09:00:00,R-102,83.6,4.0,141.7,78.5,operational
2024-01-04 09:00:00,R-103,86.4,4.23,148.6,78.2,operational
2024-01-04 09:00:00,R-104,82.8,3.11,147.0,83.4,operational
2024-01-04 09:00:00,R-105,85.1,4.0,153.3,68.3,operational
2024-01-04 10:00:00,R-101,82.7,3.71,154.1,77.9,operational
2024-01-04 10:00:00,R-102,82.2,4.1,154.3,83.5,operational
2024-01-04 10:00:00,R-103,88.7,3.5,144.7,73.4,operational
2024-01-04 10:00:00,R-104,77.5,3.8,145.2,82.9,operational
2024-01-04 10:00:00,R-105,86.5,3.45,131.9,77.3,operational
2024-01-04 11:00:00,R-101,87.7,3.96,151.1,81.6,operational
2024-01-04 11:00:00,R-102,86.3,3.72,141.3,85.9,operational
2024-01-04 11:00:00,R-103,87.9,3.92,149.8,81.7,operational
2024-01-04 11:00:00,R-104,81.3,2.93,149.1,81.5,operational
2024-01-04 11:00:00,R-105,84.8,,142.0,72.6,operational
2024-01-04 12:00:00,R-101,83.5,3.88,157.7,83.3,operational
2024-01-04 12:00:00,R-102,87.0,4.11,150.7,87.9,operational
2024-01-04 12:00:00,R-103,84.9,3.57,151.0,79.2,operational
2024-01-04 12:00:00,R-104,81.6,3.53,141.6,78.5,operational
2024-01-04 12:00:00,R-105,84.6,3.73,149.4,67.0,operational
2024-01-04 13:00:00,R-101,83.2,3.26,147.1,85.1,operational
2024-01-04 13:00:00,R-102,83.0,4.22,148.7,82.2,operational
2024-01-04 13:00:00,R-103,84.0,3.58,151.9,78.4,operational
2024-01-04 13:00:00,R-104,80.4,3.5,141.5,84.2,operational
2024-01-04 13:00:00,R-105,83.8,3.76,150.9,70.0,operational
2024-01-04 14:00:00,R-101,84.9,4.04,170.0,84.3,operational
2024-01-04 14:00:00,R-102,85.4,4.27,146.6,78.9,operational
2024-01-04 14:00:00,R-103,87.1,3.49,151.0,77.9,operational
2024-01-04 14:00:00,R-104,79.1,3.37,147.2,82.6,operational
2024-01-04 14:00:00,R-105,84.4,,156.2,74.1,operational
2024-01-04 15:00:00,R-101,80.5,4.01,150.9,76.7,operational
2024-01-04 15:00:00,R-102,82.2,3.35,158.7,78.1,operational
2024-01-04 15:00:00,R-103,82.7,4.02,145.1,74.1,operational
2024-01-04 15:00:00,R-104,82.6,3.7,141.5,84.7,operational
2024-01-04 15:00:00,R-105,85.0,3.38,134.9,78.1,operational
2024-01-04 16:00:00,R-101,82.5,3.63,163.1,83.6,operational
2024-01-04 16:00:00,R-102,83.9,3.86,149.9,83.8,operational
2024-01-04 16:00:00,R-103,89.2,3.87,150.9,72.6,operational
2024-01-04 16:00:00,R-104,83.2,3.52,146.4,82.3,operational
2024-01-04 16:00:00,R-105,84.3,4.27,140.0,77.1,operational
2024-01-04 17:00:00,R-101,83.9,3.69,162.3,82.6,operational
2024-01-04 17:00:00,R-102,84.0,4.03,147.2,86.2,operational
2024-01-04 17:00:00,R-103,86.3,3.73,138.6,77.9,operational
2024-01-04 17:00:00,R-104,76.5,3.75,138.2,85.1,operational
2024-01-04 17:00:00,R-105,84.9,3.92,139.0,79.6,operational
2024-01-04 18:00:00,R-101,82.0,,159.3,86.7,operational
2024-01-04 18:00:00,R-102,85.6,4.3,149.3,77.5,maintenance
2024-01-04 18:00:00,R-103,84.0,4.02,144.3,81.3,operational
2024-01-04 18:00:00,R-104,79.6,,153.1,73.2,operational
2024-01-04 18:00:00,R-105,81.2,3.57,154.1,74.5,operational
2024-01-04 19:00:00,R-101,80.9,4.12,151.4,79.5,operational
2024-01-04 19:00:00,R-102,85.1,3.75,145.8,83.1,operational
2024-01-04 19:00:00,R-103,86.0,3.18,141.9,80.4,operational
2024-01-04 19:00:00,R-104,83.4,3.59,140.0,77.4,operational
2024-01-04 19:00:00,R-105,80.7,4.19,144.0,77.6,operational
2024-01-04 20:00:00,R-101,83.8,3.7,156.0,80.8,operational
2024-01-04 20:00:00,R-102,84.9,4.45,149.6,89.2,operational
2024-01-04 20:00:00,R-103,87.4,3.84,153.1,81.0,operational
2024-01-04 20:00:00,R-104,78.5,3.83,147.7,77.8,operational
2024-01-04 20:00:00,R-105,84.7,4.58,149.4,75.4,operational
2024-01-04 21:00:00,R-101,82.6,4.18,157.1,78.1,operational
2024-01-04 21:00:00,R-102,85.8,4.06,154.8,83.4,operational
2024-01-04 21:00:00,R-103,86.2,,142.7,73.8,operational
2024-01-04 21:00:00,R-104,83.0,3.8,148.7,81.7,operational
2024-01-04 21:00:00,R-105,84.8,3.59,148.1,78.7,operational
2024-01-04 22:00:00,R-101,80.4,4.11,151.3,82.7,operational
2024-01-04 22:00:00,R-102,83.9,3.69,145.5,83.2,operational
2024-01-04 22:00:00,R-103,87.1,3.46,146.3,73.9,operational
2024-01-04 22:00:00,R-104,78.5,3.62,156.5,77.6,operational
2024-01-04 22:00:00,R-105,84.2,3.65,151.9,74.7,operational
2024-01-04 23:00:00,R-101,80.5,3.97,155.9,78.3,operational
2024-01-04 23:00:00,R-102,81.9,4.08,154.4,79.6,operational
2024-01-04 23:00:00,R-103,83.4,3.41,140.0,74.7,operational
2024-01-04 23:00:00,R-104,80.7,3.19,151.7,87.6,operational
2024-01-04 23:00:00,R-105,85.9,3.83,146.6,77.0,operational
2024-01-05 00:00:00,R-101,83.6,3.59,151.4,81.1,operational
2024-01-05 00:00:00,R-102,82.8,4.14,147.8,82.6,operational
2024-01-05 00:00:00,R-103,85.2,3.39,148.5,76.9,operational
2024-01-05 00:00:00,R-104,81.2,3.21,138.3,81.4,operational
2024-01-05 00:00:00,R-105,82.1,4.2,146.2,74.0,operational
2024-01-05 01:00:00,R-101,85.8,3.78,158.8,77.6,operational
2024-01-05 01:00:00,R-102,85.8,3.83,157.0,80.2,operational
2024-01-05 01:00:00,R-103,86.0,3.61,155.9,80.7,operational
2024-01-05 01:00:00,R-104,80.8,3.31,140.6,83.1,operational
2024-01-05 01:00:00,R-105,80.3,3.89,143.9,72.6,maintenance
2024-01-05 02:00:00,R-101,78.8,3.71,157.5,80.4,operational
2024-01-05 02:00:00,R-102,81.5,3.42,140.8,85.2,operational
2024-01-05 02:00:00,R-103,88.7,3.34,151.6,81.3,operational
2024-01-05 02:00:00,R-104,84.0,3.66,153.0,76.6,operational
2024-01-05 02:00:00,R-105,88.5,3.47,152.7,78.5,operational
2024-01-05 03:00:00,R-101,84.5,3.77,155.1,80.5,operational
2024-01-05 03:00:00,R-102,83.2,4.71,145.6,81.9,operational
2024-01-05 03:00:00,R-103,89.1,3.77,150.2,77.7,operational
2024-01-05 03:00:00,R-104,81.8,4.02,149.6,79.9,operational
2024-01-05 03:00:00,R-105,83.4,3.98,154.4,77.4,operational
2024-01-05 04:00:00,R-101,84.4,3.83,152.2,79.7,operational
2024-01-05 04:00:00,R-102,88.4,4.31,153.5,83.2,operational
2024-01-05 04:00:00,R-103,89.2,4.04,146.3,76.5,operational
2024-01-05 04:00:00,R-104,78.8,3.85,141.2,85.5,operational
2024-01-05 04:00:00,R-105,81.4,3.86,152.9,71.0,operational
2024-01-05 05:00:00,R-101,84.3,4.57,159.0,80.0,operational
2024-01-05 05:00:00,R-102,82.7,3.94,147.5,80.0,operational
2024-01-05 05:00:00,R-103,88.2,3.67,153.1,75.7,operational
2024-01-05 05:00:00,R-104,82.2,3.44,143.5,79.6,operational
2024-01-05 05:00:00,R-105,82.4,3.68,144.8,71.5,operational
2024-01-05 06:00:00,R-101,79.7,3.65,145.3,79.9,operational
2024-01-05 06:00:00,R-102,84.5,4.39,142.7,80.8,operational
2024-01-05 06:00:00,R-103,87.0,3.64,148.6,75.6,operational
2024-01-05 06:00:00,R-104,79.6,3.43,146.4,74.2,operational
2024-01-05 06:00:00,R-105,81.7,3.44,143.8,77.7,operational
2024-01-05 07:00:00,R-101,84.4,3.88,158.8,74.4,operational
2024-01-05 07:00:00,R-102,84.2,3.91,156.0,83.3,maintenance
2024-01-05 07:00:00,R-103,86.2,3.21,156.2,80.8,operational
2024-01-05 07:00:00,R-104,78.5,2.98,137.1,76.6,operational
2024-01-05 07:00:00,R-105,84.4,3.4,149.4,76.7,operational
2024-01-05 08:00:00,R-101,80.8,4.29,156.3,79.7,operational
2024-01-05 08:00:00,R-102,82.3,4.5,154.5,83.1,operational
2024-01-05 08:00:00,R-103,86.0,3.77,149.0,76.0,operational
2024-01-05 08:00:00,R-104,79.8,3.54,148.1,81.0,operational
2024-01-05 08:00:00,R-105,82.1,4.26,147.7,74.5,operational
2024-01-05 09:00:00,R-101,84.1,4.03,152.3,78.4,operational
2024-01-05 09:00:00,R-102,83.6,4.27,157.8,86.0,operational
2024-01-05 09:00:00,R-103,85.5,3.48,142.9,74.2,operational
2024-01-05 09:00:00,R-104,83.7,4.03,137.6,77.6,operational
2024-01-05 09:00:00,R-105,86.8,3.6,143.1,78.7,operational
2024-01-05 10:00:00,R-101,83.9,3.81,157.0,82.0,operational
2024-01-05 10:00:00,R-102,84.6,3.41,150.0,80.9,operational
2024-01-05 10:00:00,R-103,88.4,4.13,144.6,77.4,maintenance
2024-01-05 10:00:00,R-104,81.8,3.27,156.9,84.2,operational
2024-01-05 10:00:00,R-105,87.8,3.8,150.3,72.1,operational
2024-01-05 11:00:00,R-101,83.2,3.66,152.4,82.1,operational
2024-01-05 11:00:00,R-102,85.4,3.78,142.5,72.8,operational
2024-01-05 11:00:00,R-103,88.1,3.83,147.9,78.9,operational
2024-01-05 11:00:00,R-104,83.0,3.32,142.0,80.9,operational
2024-01-05 11:00:00,R-105,85.3,3.73,138.6,77.1,operational
2024-01-05 12:00:00,R-101,85.5,4.36,156.7,86.6,operational
2024-01-05 12:00:00,R-102,84.3,4.48,156.7,80.0,operational
2024-01-05 12:00:00,R-103,88.8,3.95,143.7,76.8,operational
2024-01-05 12:00:00,R-104,77.7,3.24,145.7,80.4,operational
2024-01-05 12:00:00,R-105,86.2,3.98,156.6,78.6,operational
2024-01-05 13:00:00,R-101,80.2,4.4,157.9,80.8,operational
2024-01-05 13:00:00,R-102,82.3,4.03,152.2,85.1,maintenance
2024-01-05 13:00:00,R-103,89.2,4.4,143.6,72.5,operational
2024-01-05 13:00:00,R-104,81.8,3.93,157.4,79.4,operational
2024-01-05 13:00:00,R-105,84.3,3.45,142.2,73.9,operational
2024-01-05 14:00:00,R-101,88.6,3.99,155.2,83.2,operational
2024-01-05 14:00:00,R-102,84.1,3.88,144.0,78.9,operational
2024-01-05 14:00:00,R-103,86.6,4.12,140.8,78.7,operational
2024-01-05 14:00:00,R-104,81.2,3.45,148.2,73.0,operational
2024-01-05 14:00:00,R-105,83.9,3.42,148.9,77.7,operational
2024-01-05 15:00:00,R-101,82.2,4.09,164.1,85.0,operational
2024-01-05 15:00:00,R-102,86.2,3.7,155.9,80.6,operational
2024-01-05 15:00:00,R-103,91.0,3.46,144.7,79.2,operational
2024-01-05 15:00:00,R-104,80.4,4.1,142.7,79.4,operational
2024-01-05 15:00:00,R-105,85.5,4.12,148.4,73.1,operational
2024-01-05 16:00:00,R-101,81.8,3.91,154.9,84.3,operational
2024-01-05 16:00:00,R-102,79.5,4.21,152.1,80.5,operational
2024-01-05 16:00:00,R-103,87.1,3.11,147.4,74.6,operational
2024-01-05 16:00:00,R-104,79.7,3.44,150.3,81.3,operational
2024-01-05 16:00:00,R-105,83.2,4.55,144.3,75.6,operational
2024-01-05 17:00:00,R-101,83.4,3.82,149.6,76.0,operational
2024-01-05 17:00:00,R-102,84.5,,140.6,79.8,operational
2024-01-05 17:00:00,R-103,86.1,4.12,141.2,79.1,operational
2024-01-05 17:00:00,R-104,79.6,3.46,148.2,81.9,operational
2024-01-05 17:00:00,R-105,80.9,3.76,141.4,76.0,operational
2024-01-05 18:00:00,R-101,81.2,3.56,153.0,86.0,operational
2024-01-05 18:00:00,R-102,85.9,3.57,149.9,77.3,operational
2024-01-05 18:00:00,R-103,88.6,3.79,150.3,79.6,operational
2024-01-05 18:00:00,R-104,81.3,3.9,148.3,83.9,operational
2024-01-05 18:00:00,R-105,79.6,4.53,148.4,73.2,operational
2024-01-05 19:00:00,R-101,83.3,3.87,141.2,80.8,operational
2024-01-05 19:00:00,R-102,81.1,4.29,144.7,79.0,operational
2024-01-05 19:00:00,R-103,84.9,3.44,162.2,80.4,operational
2024-01-05 19:00:00,R-104,81.9,3.46,157.4,83.3,operational
2024-01-05 19:00:00,R-105,83.0,3.98,143.9,74.3,operational
2024-01-05 20:00:00,R-101,87.4,,153.3,77.7,operational
2024-01-05 20:00:00,R-102,82.3,3.96,150.5,83.5,operational
2024-01-05 20:00:00,R-103,88.0,3.85,150.2,75.9,maintenance
2024-01-05 20:00:00,R-104,78.3,3.57,146.8,78.8,operational
2024-01-05 20:00:00,R-105,84.6,4.1,149.5,78.0,operational
2024-01-05 21:00:00,R-101,88.9,3.97,154.7,80.9,operational
2024-01-05 21:00:00,R-102,82.7,3.97,143.0,72.6,operational
2024-01-05 21:00:00,R-103,87.2,3.02,146.3,74.1,operational
2024-01-05 21:00:00,R-104,82.2,3.14,145.5,78.2,operational
2024-01-05 21:00:00,R-105,86.0,3.51,142.4,72.7,operational
2024-01-05 22:00:00,R-101,82.6,3.79,154.5,79.4,operational
2024-01-05 22:00:00,R-102,85.2,4.21,136.6,78.4,operational
2024-01-05 22:00:00,R-103,87.8,3.59,152.1,78.1,operational
2024-01-05 22:00:00,R-104,79.9,3.11,145.4,79.0,operational
2024-01-05 22:00:00,R-105,86.5,4.2,149.3,78.8,operational
2024-01-05 23:00:00,R-101,83.2,4.4,141.4,84.3,operational
2024-01-05 23:00:00,R-102,84.4,3.73,147.5,85.5,operational
2024-01-05 23:00:00,R-103,91.2,3.35,149.9,73.9,operational
2024-01-05 23:00:00,R-104,83.0,3.37,146.1,77.1,operational
2024-01-05 23:00:00,R-105,84.1,4.17,146.3,74.4,operational
2024-01-06 00:00:00,R-101,83.1,3.84,147.6,78.7,operational
2024-01-06 00:00:00,R-102,83.0,3.7,146.0,78.5,operational
2024-01-06 00:00:00,R-103,86.2,3.6,152.4,79.4,operational
2024-01-06 00:00:00,R-104,84.2,4.05,146.8,83.7,maintenance
2024-01-06 00:00:00,R-105,83.0,3.9,141.6,68.1,operational
2024-01-06 01:00:00,R-101,85.6,4.33,158.2,77.6,operational
2024-01-06 01:00:00,R-102,85.0,3.87,146.9,76.7,maintenance
2024-01-06 01:00:00,R-103,85.6,3.31,146.4,75.7,operational
2024-01-06 01:00:00,R-104,81.2,3.08,144.0,81.0,operational
2024-01-06 01:00:00,R-105,84.9,3.34,145.1,68.9,operational
2024-01-06 02:00:00,R-101,82.7,4.1,148.5,83.1,operational
2024-01-06 02:00:00,R-102,86.1,3.92,147.5,91.0,operational
2024-01-06 02:00:00,R-103,84.3,3.52,152.6,82.9,operational
2024-01-06 02:00:00,R-104,79.9,3.42,145.6,80.4,operational
2024-01-06 02:00:00,R-105,86.9,4.2,142.4,72.1,operational
2024-01-06 03:00:00,R-101,85.2,4.08,152.8,84.5,operational
2024-01-06 03:00:00,R-102,83.5,4.29,149.0,77.1,operational
2024-01-06 03:00:00,R-103,90.8,3.81,143.1,78.3,operational
2024-01-06 03:00:00,R-104,79.4,3.1,150.9,74.3,operational
2024-01-06 03:00:00,R-105,84.6,3.78,138.0,68.9,operational
2024-01-06 04:00:00,R-101,84.9,3.86,156.3,77.2,operational
2024-01-06 04:00:00,R-102,88.1,4.27,146.2,85.2,operational
2024-01-06 04:00:00,R-103,87.7,3.97,142.4,76.9,operational
2024-01-06 04:00:00,R-104,83.1,3.9,144.5,72.8,operational
2024-01-06 04:00:00,R-105,83.2,4.13,152.8,74.7,operational
2024-01-06 05:00:00,R-101,82.7,4.27,151.1,76.8,operational
2024-01-06 05:00:00,R-102,85.3,3.69,145.2,84.5,operational
2024-01-06 05:00:00,R-103,85.3,3.57,142.5,78.6,operational
2024-01-06 05:00:00,R-104,78.8,3.33,153.7,82.6,operational
2024-01-06 05:00:00,R-105,81.6,3.99,149.7,77.6,operational
2024-01-06 06:00:00,R-101,81.2,4.48,144.2,86.1,operational
2024-01-06 06:00:00,R-102,83.7,3.82,143.6,82.7,operational
2024-01-06 06:00:00,R-103,87.1,3.25,146.0,76.5,operational
2024-01-06 06:00:00,R-104,80.2,3.42,148.5,79.0,operational
2024-01-06 06:00:00,R-105,80.5,3.69,142.5,75.8,operational
2024-01-06 07:00:00,R-101,82.7,4.07,154.5,84.3,operational
2024-01-06 07:00:00,R-102,84.4,4.37,148.0,82.7,maintenance
2024-01-06 07:00:00,R-103,92.3,3.35,154.8,79.7,operational
2024-01-06 07:00:00,R-104,82.5,3.47,145.1,79.6,operational
2024-01-06 07:00:00,R-105,83.4,3.77,152.6,76.4,operational
2024-01-06 08:00:00,R-101,83.0,3.93,156.2,75.9,operational
2024-01-06 08:00:00,R-102,82.2,4.07,147.5,84.3,operational
2024-01-06 08:00:00,R-103,87.6,4.22,149.4,77.8,operational
2024-01-06 08:00:00,R-104,80.9,3.5,143.5,76.5,operational
2024-01-06 08:00:00,R-105,86.9,4.01,141.1,71.5,operational
2024-01-06 09:00:00,R-101,84.1,3.9,154.7,82.0,operational
2024-01-06 09:00:00,R-102,86.7,4.72,151.3,82.4,operational
2024-01-06 09:00:00,R-103,89.2,3.5,140.9,76.1,operational
2024-01-06 09:00:00,R-104,81.8,3.32,152.2,78.0,operational
2024-01-06 09:00:00,R-105,86.7,4.48,151.1,79.0,operational
2024-01-06 10:00:00,R-101,84.1,3.66,156.7,75.9,operational
2024-01-06 10:00:00,R-102,85.0,3.85,149.2,85.3,operational
2024-01-06 10:00:00,R-103,85.5,3.67,153.7,75.3,operational
2024-01-06 10:00:00,R-104,81.7,3.63,142.1,81.9,operational
2024-01-06 10:00:00,R-105,86.1,4.05,147.4,76.7,operational
2024-01-06 11:00:00,R-101,84.3,4.25,163.0,84.0,operational
2024-01-06 11:00:00,R-102,87.0,3.91,137.8,79.6,operational
2024-01-06 11:00:00,R-103,88.8,3.01,144.5,77.3,operational
2024-01-06 11:00:00,R-104,81.8,2.74,141.2,85.5,operational
2024-01-06 11:00:00,R-105,85.0,4.31,153.4,77.2,operational
2024-01-06 12:00:00,R-101,80.1,3.57,151.5,81.1,operational
2024-01-06 12:00:00,R-102,82.3,3.79,152.6,83.0,operational
2024-01-06 12:00:00,R-103,83.3,3.87,144.3,73.1,operational
2024-01-06 12:00:00,R-104,79.7,3.13,145.1,86.8,operational
2024-01-06 12:00:00,R-105,83.4,4.15,139.9,78.7,maintenance
2024-01-06 13:00:00,R-101,84.1,3.72,151.6,76.8,operational
2024-01-06 13:00:00,R-102,83.5,3.67,156.5,80.4,operational
2024-01-06 13:00:00,R-103,85.8,3.03,152.0,80.5,operational
2024-01-06 13:00:00,R-104,83.8,4.04,145.5,76.9,operational
2024-01-06 13:00:00,R-105,82.0,4.01,142.7,77.2,operational
2024-01-06 14:00:00,R-101,81.8,4.27,149.9,88.9,operational
2024-01-06 14:00:00,R-102,86.3,3.81,150.4,81.3,operational
2024-01-06 14:00:00,R-103,88.4,3.35,146.5,76.6,operational
2024-01-06 14:00:00,R-104,82.2,3.24,145.8,80.2,operational
2024-01-06 14:00:00,R-105,85.2,3.75,151.3,75.6,operational
2024-01-06 15:00:00,R-101,82.0,4.16,151.8,81.4,operational
2024-01-06 15:00:00,R-102,82.0,4.3,146.1,82.0,operational
2024-01-06 15:00:00,R-103,85.6,3.71,149.8,81.0,operational
2024-01-06 15:00:00,R-104,82.6,3.16,152.9,81.6,operational
2024-01-06 15:00:00,R-105,83.2,3.78,151.2,80.6,operational
2024-01-06 16:00:00,R-101,86.0,3.74,154.5,86.3,operational
2024-01-06 16:00:00,R-102,85.5,3.8,152.8,77.3,operational
2024-01-06 16:00:00,R-103,87.2,4.11,149.5,74.1,operational
2024-01-06 16:00:00,R-104,78.6,3.47,143.4,75.9,operational
2024-01-06 16:00:00,R-105,80.0,3.56,142.1,71.5,operational
2024-01-06 17:00:00,R-101,85.2,3.78,157.8,83.9,operational
2024-01-06 17:00:00,R-102,82.3,3.74,151.0,81.9,operational
2024-01-06 17:00:00,R-103,86.2,3.54,149.0,78.1,operational
2024-01-06 17:00:00,R-104,77.1,3.47,149.3,81.0,operational
2024-01-06 17:00:00,R-105,83.9,4.03,150.4,76.3,operational
2024-01-06 18:00:00,R-101,82.3,3.88,154.3,82.8,operational
2024-01-06 18:00:00,R-102,85.6,4.28,150.4,80.7,operational
2024-01-06 18:00:00,R-103,90.5,4.01,148.4,79.5,operational
2024-01-06 18:00:00,R-104,81.3,3.26,135.1,84.2,operational
2024-01-06 18:00:00,R-105,85.7,3.9,141.0,78.7,operational
2024-01-06 19:00:00,R-101,84.5,4.13,157.4,84.2,operational
2024-01-06 19:00:00,R-102,84.1,3.65,153.9,81.0,operational
2024-01-06 19:00:00,R-103,90.7,3.62,143.3,74.7,operational
2024-01-06 19:00:00,R-104,81.3,3.81,147.2,83.3,operational
2024-01-06 19:00:00,R-105,84.0,3.65,144.8,76.6,operational
2024-01-06 20:00:00,R-101,83.6,3.45,156.8,81.6,operational
2024-01-06 20:00:00,R-102,83.3,3.92,150.1,82.0,operational
2024-01-06 20:00:00,R-103,86.3,3.27,147.6,79.4,operational
2024-01-06 20:00:00,R-104,81.5,3.54,139.7,81.5,operational
2024-01-06 20:00:00,R-105,83.4,4.24,149.4,81.8,operational
2024-01-06 21:00:00,R-101,81.6,4.27,154.4,83.0,operational
2024-01-06 21:00:00,R-102,85.3,3.87,152.1,83.2,operational
2024-01-06 21:00:00,R-103,85.2,4.14,150.0,79.8,operational
2024-01-06 21:00:00,R-104,79.2,3.16,156.7,84.6,operational
2024-01-06 21:00:00,R-105,81.6,4.15,146.6,73.9,operational
2024-01-06 22:00:00,R-101,85.6,3.8,155.1,79.6,operational
2024-01-06 22:00:00,R-102,82.5,4.27,145.7,83.8,operational
2024-01-06 22:00:00,R-103,84.9,3.96,148.4,78.3,operational
2024-01-06 22:00:00,R-104,81.0,3.1,142.6,77.9,operational
2024-01-06 22:00:00,R-105,85.4,3.66,150.6,73.6,operational
2024-01-06 23:00:00,R-101,84.2,3.81,160.9,78.3,operational
2024-01-06 23:00:00,R-102,85.1,4.5,147.3,80.3,operational
2024-01-06 23:00:00,R-103,88.3,3.4,149.8,72.6,operational
2024-01-06 23:00:00,R-104,83.0,3.67,157.6,76.2,operational
2024-01-06 23:00:00,R-105,83.9,4.15,141.7,81.4,operational
2024-01-07 00:00:00,R-101,86.6,4.01,159.8,76.5,operational
2024-01-07 00:00:00,R-102,85.9,3.46,143.1,78.2,operational
2024-01-07 00:00:00,R-103,88.2,3.88,144.0,78.4,operational
2024-01-07 00:00:00,R-104,78.9,3.79,147.7,80.0,operational
2024-01-07 00:00:00,R-105,85.1,4.1,146.4,75.4,operational
2024-01-07 01:00:00,R-101,83.9,4.27,152.1,85.2,operational
2024-01-07 01:00:00,R-102,86.2,4.46,147.9,80.9,operational
2024-01-07 01:00:00,R-103,85.0,3.1,149.2,72.0,operational
2024-01-07 01:00:00,R-104,84.9,3.48,150.0,78.3,operational
2024-01-07 01:00:00,R-105,87.1,4.17,151.3,72.6,operational
2024-01-07 02:00:00,R-101,82.9,4.39,162.5,79.4,operational
2024-01-07 02:00:00,R-102,84.5,4.29,143.8,82.1,operational
2024-01-07 02:00:00,R-103,88.4,,145.8,78.9,operational
2024-01-07 02:00:00,R-104,78.1,3.36,146.2,81.0,operational
2024-01-07 02:00:00,R-105,82.3,4.03,144.2,77.5,operational
2024-01-07 03:00:00,R-101,81.1,3.68,149.6,78.7,operational
2024-01-07 03:00:00,R-102,86.3,4.09,149.3,84.4,operational
2024-01-07 03:00:00,R-103,87.7,3.78,149.8,72.1,operational
2024-01-07 03:00:00,R-104,82.2,3.7,141.1,79.8,operational
2024-01-07 03:00:00,R-105,82.6,3.99,150.9,73.8,maintenance
2024-01-07 04:00:00,R-101,83.7,4.02,162.4,78.0,operational
2024-01-07 04:00:00,R-102,83.0,3.39,151.0,85.5,operational
2024-01-07 04:00:00,R-103,88.6,3.87,142.4,75.9,operational
2024-01-07 04:00:00,R-104,78.1,3.59,136.2,80.8,operational
2024-01-07 04:00:00,R-105,86.1,3.55,154.2,75.6,operational
2024-01-07 05:00:00,R-101,85.7,3.89,154.4,83.0,operational
2024-01-07 05:00:00,R-102,87.5,4.34,156.6,83.6,operational
2024-01-07 05:00:00,R-103,87.7,4.12,152.9,72.7,operational
2024-01-07 05:00:00,R-104,79.2,3.71,138.3,78.7,operational
2024-01-07 05:00:00,R-105,83.2,3.83,150.9,73.8,operational
2024-01-07 06:00:00,R-101,84.1,4.1,156.1,88.4,operational
2024-01-07 06:00:00,R-102,83.8,3.69,159.2,80.9,maintenance
2024-01-07 06:00:00,R-103,88.3,4.09,149.4,79.9,operational
2024-01-07 06:00:00,R-104,80.4,3.71,148.2,81.4,operational
2024-01-07 06:00:00,R-105,82.0,4.47,144.1,78.0,operational
2024-01-07 07:00:00,R-101,82.5,3.78,151.5,84.6,operational
2024-01-07 07:00:00,R-102,84.4,4.45,145.3,82.0,operational
2024-01-07 07:00:00,R-103,87.6,4.0,148.2,76.7,operational
2024-01-07 07:00:00,R-104,80.6,3.62,143.6,80.1,operational
2024-01-07 07:00:00,R-105,84.8,3.63,146.9,77.9,operational
2024-01-07 08:00:00,R-101,86.6,3.78,150.5,82.4,operational
2024-01-07 08:00:00,R-102,83.1,3.93,146.2,79.3,maintenance
2024-01-07 08:00:00,R-103,85.4,4.15,150.0,72.5,operational
2024-01-07 08:00:00,R-104,79.2,3.15,147.3,81.3,operational
2024-01-07 08:00:00,R-105,86.4,4.2,144.6,72.3,operational
2024-01-07 09:00:00,R-101,84.2,3.5,162.4,86.4,operational
2024-01-07 09:00:00,R-102,81.5,3.92,140.9,83.7,operational
2024-01-07 09:00:00,R-103,87.8,3.06,150.6,79.3,operational
2024-01-07 09:00:00,R-104,81.6,3.65,148.3,78.2,operational
2024-01-07 09:00:00,R-105,85.4,3.27,146.9,76.0,operational
2024-01-07 10:00:00,R-101,82.5,3.83,156.1,82.0,operational
2024-01-07 10:00:00,R-102,83.7,3.72,150.0,85.4,operational
2024-01-07 10:00:00,R-103,91.0,3.54,142.2,81.1,operational
2024-01-07 10:00:00,R-104,80.8,2.86,146.9,87.3,operational
2024-01-07 10:00:00,R-105,85.2,4.31,145.8,78.4,operational
